channel/I:Ath/D:AthErr/D:sigma/D:sigmaErr/D:chi2ndf/D
0,4,33 219.052 1.75924 6.48093 3.44416 14.4769
0,4,35 220.353 3.04776 4.50683 1.94031 30.8083
0,5,0 156.131 4.24522 14.6979 12.1485 29.0274
0,5,2 148.862 1.82003 3.77982 1.52534 10.2955
0,5,5 162.852 1.46008 6.71753 0.934379 10.9385
0,5,6 156.424 1.68873 1.13106 3.12929 12.0574
0,5,7 146.303 1.30969 6.36814 1.61052 8.38596
0,5,8 152.131 0.927291 4.60973 0.516087 8.89083
0,5,9 178.414 4.28955 13.3958 1.37372 22.7492
0,5,10 182.322 3.95365 13.6464 1.05853 7.41056
0,5,11 172.596 2.25978 8.14918 1.59163 4.85079
0,5,12 176.2 3.65227 10.9505 1.4029 5.55645
0,5,13 156.802 0.903619 6.2454 0.710816 6.65355
0,5,14 155.345 1.01411 6.28693 0.923294 5.99627
0,5,15 166.405 1.52368 10.6095 1.15302 5.65584
0,5,16 154.464 0.882655 6.31074 0.69268 6.83913
0,5,17 160.229 1.56118 12.0159 0.803604 7.27725
0,5,18 151.397 2.05225 10.5138 1.5638 9.4401
0,5,20 173.003 1.39364 14.1269 1.14793 9.91032
0,5,21 184.271 1.53089 5.89837 1.00644 3.50121
0,5,22 156.865 3.51476 10.8504 1.50659 4.97375
0,5,23 178.974 1.36675 5.58753 1.79579 4.42228
0,5,25 155.589 1.11766 7.85315 1.20514 6.90479
0,5,26 182.168 1.16223 6.68559 1.11348 11.2894
0,5,27 175.744 1.01795 5.80058 0.842209 9.00318
0,5,28 185.884 1.39442 15 0.739754 8.82135
0,5,29 187.306 1.31937 8.49566 1.36734 9.70521
1,0,1 222.948 4.07898 15 13.5015 4.38305
1,0,2 196.995 3.71261 15 2.32618 4.02046
1,0,3 209.026 3.27305 15 0.862891 4.66928
1,0,4 201.159 2.20418 4.70515 1.83499 5.51931
1,0,5 233.793 3.35779 15 0.796297 7.60352
1,0,7 196.315 4.0745 15 8.69867 5.94435
1,0,8 209.104 3.18493 15 2.63725 4.68161
1,0,9 206.754 2.74996 15 1.8277 6.81187
1,0,10 219.419 3.04721 15 1.26586 6.73586
1,0,11 197.823 2.79271 15 1.90047 6.3047
1,0,12 177.083 3.02324 1.13784 9.8097 8.75775
1,0,13 170.814 3.07348 5.56389 2.22319 9.25157
1,0,14 157.899 166.994 1.91538 12.1827 7.68493
1,0,15 199.091 2.18277 15 1.77431 5.45871
1,0,16 197.992 1.87018 11.5586 1.08081 10.2497
1,0,17 205.817 3.42922 1.00696 8.7439 13.4785
1,0,18 226.304 1.20313 15 0.607914 12.4431
1,0,19 194.117 2.359 15 0.83688 6.31864
1,0,20 217.672 1.13581 15 0.228318 13.6941
1,0,21 195.928 7.90603 1.54245 11.0604 7.05769
1,0,22 210.965 1.49303 14.2373 1.0166 10.9241
1,0,23 191.94 2.18209 15 1.45805 6.023
1,0,24 203.979 1.05574 15 0.198732 11.3943
1,0,25 212.158 2.39801 14.8119 8.08068 12.0012
1,0,26 220.983 1.35579 14.7785 0.932398 10.6767
1,0,27 221.236 2.51654 15 0.330836 14.0271
1,0,28 212.974 0.983521 15 0.152969 15.3857
1,0,29 208.504 1.90482 15 0.719142 12.3341
1,0,30 196.125 0.729669 15 0.0849573 21.9736
1,0,31 211.871 3.4489 15 0.292928 10.3995
1,0,33 199.623 2.58227 15 0.47597 10.3279
1,0,34 209.675 2.08107 15 0.58591 9.00579
1,0,35 197.032 2.68936 12.4125 1.77672 8.40286
1,1,0 225.644 2.90729 10.4732 2.81379 9.77198
1,1,1 237.907 1.03507 12.5792 0.714736 20.7546
1,1,2 228.2 2.01723 15 1.29212 8.53118
1,1,3 234.022 0.840639 15 0.185116 17.816
